time,surface,frame,blob_id,x,y,area,major,minor,angle,vx,vy
1779370939.1119,plane,166,5,0.02370,0.06575,0.006899,0.29377,0.21057,57.97,0.00893,-0.06653
1779370939.2087,plane,167,0,0.53629,0.49862,0.027352,0.34245,0.08071,90.54,-0.00043,0.00001
1779370939.2087,plane,167,4,0.34942,0.49497,0.007868,0.12444,0.05130,91.59,-0.00050,0.00014
1779370939.2087,plane,167,5,0.02376,0.07225,0.007641,0.40403,0.23940,13.11,0.00067,0.06727
1779370939.3029,plane,168,0,0.53504,0.49891,0.024850,0.34903,0.07712,90.89,-0.01322,0.00311
1779370939.3029,plane,168,4,0.34916,0.49460,0.007119,0.11702,0.04848,91.63,-0.00279,-0.00390
1779370939.3990,plane,169,0,0.53503,0.49889,0.024885,0.31826,0.07750,90.90,-0.00013,-0.00025
1779370939.3990,plane,169,4,0.34918,0.49462,0.007122,0.11686,0.04854,91.62,0.00023,0.00015
1779370939.5117,plane,170,0,0.53500,0.49894,0.024870,0.33870,0.07644,90.90,-0.00032,0.00046
1779370939.5117,plane,170,4,0.34919,0.49464,0.007082,0.11710,0.04854,91.61,0.00009,0.00017
1779370939.6070,plane,171,0,0.53494,0.49892,0.024721,0.37398,0.07713,90.81,-0.00055,-0.00018
1779370939.6070,plane,171,4,0.34900,0.49436,0.007012,0.11575,0.04835,91.41,-0.00197,-0.00284
1779370939.7031,plane,172,0,0.53494,0.49895,0.024690,0.37187,0.07725,90.81,0.00000,0.00025
1779370939.7031,plane,172,4,0.34897,0.49434,0.007002,0.11676,0.04844,91.31,-0.00032,-0.00023
1779370939.7991,plane,173,0,0.53490,0.49877,0.024726,0.36833,0.07741,90.75,-0.00048,-0.00183
1779370939.7991,plane,173,4,0.34896,0.49438,0.007009,0.11762,0.04837,91.32,-0.00011,0.00035
1779370939.9113,plane,174,0,0.53490,0.49796,0.024740,0.36400,0.07736,90.72,-0.00002,-0.00727
1779370939.9113,plane,174,4,0.34891,0.49434,0.007021,0.11837,0.04803,91.47,-0.00046,-0.00033
1779370940.0076,plane,175,0,0.53489,0.49800,0.024775,0.35842,0.07724,90.80,-0.00001,0.00042
1779370940.0076,plane,175,4,0.34889,0.49439,0.007039,0.11932,0.04797,91.56,-0.00022,0.00053
